timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1529,-1138,-2165,5866,-11447,1901,9844,-3710,19697
1529,-5615,-1863,6065,-10219,1189,7757,-5356,15670
1529,3798,-1312,6184,-8940,1813,7367,1473,568
1529,5359,361,6317,-7338,-413,2436,1255,48
1529,3556,4971,8704,-3617,-8732,-16381,174,2816
1529,2378,-2549,5228,-10494,4200,18645,4333,3679
1529,-4714,-3230,5594,-9052,4068,15915,2289,7529
1529,-3146,-3293,7151,-10817,1712,9420,-1104,14540
1578,-8510,2909,10379,-7115,-9345,-7492,14276,6433
1578,-5703,1321,9071,-8052,-6367,5424,13439,6537
1578,2189,-854,7563,-10032,-371,3121,644,1796
1578,4143,-5520,3422,-13189,8000,23269,2986,-263
1578,1388,-4303,8487,-10031,4024,10161,-2939,1972
1578,-193,-4055,8424,-9200,3847,9766,-2867,-1928
1578,2617,-2510,7964,-9400,1380,7301,-1555,-5603
1578,3078,-248,8607,-8566,-1962,-1085,-4930,19068
1578,9827,4028,10305,-5771,-8796,-12715,-3947,9020
1578,11856,-2226,7339,-12935,1908,14456,-1030,3001
1626,-19387,-2425,11657,-6449,-4383,-943,-825,10399
1626,-16363,-2783,10586,-9310,-2515,4913,5072,6813
1626,5466,-4197,8887,-8972,2412,7182,10921,352
1626,521,-4395,8842,-8275,2298,5167,8314,5369
1626,3304,-4097,8612,-14930,6313,25616,-527,11843
1626,1370,-4571,7540,-14913,4929,21387,-2055,12771
1626,1658,-3405,11000,-9268,2149,3489,-2495,4840
1626,6325,-3187,10858,-10492,1443,8031,-1106,4299
1626,-6269,-3144,12077,-12672,967,12095,-11445,2913
1626,-5236,-2516,11485,-11995,557,11482,-10248,1040
1683,-5609,1575,14635,-8021,-10334,-8982,-5962,12998
1683,-5399,-5383,12127,-13087,4090,12059,-6187,8908
1683,-4011,-4794,11540,-11630,3335,8980,-11165,9867
1683,3526,-2167,12961,-13824,410,13535,-2672,4651
1683,-1993,-3503,13415,-10895,1983,7010,-3636,7803
1683,-760,-3708,13806,-7555,2052,-2366,-3342,8103
1683,9501,1187,16320,-11047,-6229,4389,5113,4618
1683,2222,-2693,14265,-13358,654,14919,4541,9326
1683,-2431,-4739,16735,-11633,1916,11926,4975,3994
1683,172,-3560,15661,-11461,782,12157,952,4804
1732,-5434,3386,20818,-7603,-11176,-16568,8333,-1818
1732,-10064,322,20116,-6934,-7158,-11334,2795,8052
1732,-11464,-933,19837,-5817,-5378,-11611,-300,15026
1732,7935,-2246,15952,-12787,2944,18487,-5503,4186
1732,4194,-1751,15187,-11698,2357,20505,-962,1655
1732,12907,-1327,17850,-12681,1344,8515,7904,-4707
1732,7015,-2555,17882,-11086,2370,7557,5089,647
1732,-4022,-2876,17717,-9618,1696,4760,2171,5026
1732,-3394,963,19362,-10458,-4722,761,7548,-6653
1732,-9629,-4835,17632,-9428,4726,8914,6137,-2549
1781,-3069,1182,22000,-8543,-5515,-11820,-753,3821
1781,1127,-1824,18267,-10259,1430,3466,1243,-223
1781,3492,2775,20079,-6101,-7034,-16091,1752,-2591
1781,2949,2809,21149,-8188,-7636,-7916,-1775,7012
1781,5291,1827,19997,-8036,-5810,-6075,7801,3140
1781,4890,-3522,18183,-9332,3639,7644,3045,1339
1781,6855,-2641,16717,-8423,3371,12191,6197,1704
1781,9880,-1512,15897,-7702,2240,13337,7672,1575
1781,8594,-1695,18034,-8314,2421,10310,14962,2431
1781,7901,-1105,16515,-8888,516,8983,14444,4536
1830,8577,4724,20481,-5051,-5690,-8476,1279,-5752
1830,7492,1350,18128,-6954,-183,4140,5677,-5674
1830,7472,-730,16474,-9214,2665,8612,4957,-2888
1830,-3507,-1582,17997,-8377,1952,12877,5370,1833
1830,-3641,-1504,17331,-7511,1545,7833,2742,2655
1830,-25,3859,21230,-5239,-6764,-10134,1830,8449
1830,-2372,2610,19457,-6425,-6481,-6016,146,11767
1830,-6938,1637,18871,-6251,-7170,-6011,-2620,12906
1830,-13136,-4088,17572,-6897,6257,13041,4894,8010
1830,-7673,-2636,15991,-7614,4746,15526,10331,2567
1879,-4328,4519,21401,-3278,-7776,-14099,-4528,1473
1879,-5602,3217,19507,-3982,-5377,-7939,-2362,3046
1879,-5225,2659,17961,-4229,-4204,-5200,651,1766
1879,189,-4475,14767,-8811,8769,11307,-1774,-994
1879,4010,-3289,14178,-7751,7215,8907,1157,-2112
1879,8920,842,14289,-6352,4414,8366,4959,-6251
1879,7701,863,13343,-5870,3919,7852,5138,-4146
1879,6270,880,12783,-5276,2417,6145,4925,823
1879,-833,2989,17220,-3111,-5536,-9815,3568,1353
1879,-118,2948,15797,-2964,-4776,-8036,3949,-1662
1928,4615,874,13908,-7591,1550,11747,13333,-6427
1928,-5130,-765,13099,-6954,3433,16985,11044,-346
1928,-8927,3014,14931,-2573,-4080,-6298,5040,5870
1928,-2459,-864,13022,-7660,2484,8407,899,1407
1928,448,8,11796,-7817,1322,8445,3115,-562
1928,7635,-652,11228,-6400,6017,17386,11056,3775
1928,8981,-479,10535,-6169,4343,16195,14156,5933
1928,7064,-476,10392,-5334,2630,12311,11520,6916
1928,-6743,-1868,12365,-4479,3069,2036,-894,531
1928,-4785,-747,10694,-5552,1016,-41,391,1358
1975,-8150,3107,15309,-2017,-6076,-15934,-200,1670
1975,-7947,2075,12915,-2951,-3761,-8805,326,1378
1975,-3710,5211,13364,-310,-9311,-19912,117,-329
1975,-12346,-3545,11077,-4876,4861,7212,3258,6752
1975,-7716,-2665,10545,-4544,3784,6335,1146,8381
1975,17617,1550,8618,-6732,2050,22495,4316,-4305
1975,18259,1305,8256,-5986,1793,12367,-713,-2576
1975,-3996,-4220,8285,-6632,8141,18306,-524,1912
1975,-5886,-4449,8144,-6255,7727,16533,2165,2398
1975,-4571,-2676,8425,-5838,4169,8213,4484,2343
2024,-15679,2054,12261,-597,-5232,-18791,-931,3505
2024,-13525,-1847,9786,-3133,2101,-2052,-1671,4987
2024,-2165,2164,10810,108,-3449,-8099,2604,867
2024,-3158,1449,10499,-1394,-2922,-4082,11170,-4066
2024,-2546,6020,11629,187,-10674,-15433,7383,-2827
2024,-8012,-2785,7514,-4507,4297,6242,616,3774
2024,-6908,-2932,7655,-3895,4309,5269,-412,5671
2024,6347,-136,6570,-4595,2543,2619,682,-5074
2024,7282,-387,6400,-3823,2644,3952,4216,-6064
2024,6870,-141,6372,-2673,2276,3215,7114,-5727
2073,-3597,405,7966,427,149,-12563,-1781,5757
2073,-3066,-1807,5957,-1273,4281,111,1777,5177
2073,-2744,1050,6786,-562,-498,-5353,3881,3589
2073,5291,26,4974,-3398,2358,1524,-447,-5422
2073,5186,875,4958,-2353,1682,-66,34,-7992
2073,-5514,2645,7567,352,-4057,-9640,620,6336
2073,-8764,6866,9368,2959,-13019,-27782,-794,6303
2073,-11193,7431,10012,3058,-15571,-31931,-2384,6866
2073,3064,-1380,3949,-2972,5734,10103,-4086,-4609
2073,3626,-1007,3881,-2564,5387,8368,-4881,-3736
2122,4529,4322,8309,1879,-6091,-21866,1191,1163
2122,6398,4155,7183,611,-4755,-18532,1929,-333
2122,9420,4173,5633,-340,-3381,-14612,2166,-3274
2122,-3047,-3295,3037,-4115,7166,16717,-13747,2721
2122,-4071,-3079,2889,-4051,5850,17206,-8090,2356
2122,10438,891,1719,-2559,3936,9115,5023,-7892
2122,11217,738,1762,-2949,3699,8985,5010,-7750
2122,2820,-217,2573,-3132,3177,7622,3423,-2893
2122,-2661,-1056,4080,-848,3808,3122,482,-690
2122,-3148,-2392,2174,-3424,4888,11028,418,-1303
2171,1656,771,3044,-2196,156,-3064,1309,-4790
2171,3651,-160,1580,-2849,3699,5054,1667,-5429
2171,642,2905,3442,154,-2207,-6360,-1233,-2177
2171,-7414,3403,6056,2464,-5774,-22722,2670,2476
2171,-11177,853,5632,350,-3624,-14312,898,5396
2171,-2760,-3517,2342,-2883,6962,14742,-679,3539
2171,-5695,-3241,2408,-2775,6465,13727,-876,1169
2171,-6481,-2481,2660,-2145,4870,11809,-2692,-1220
2171,-7777,-2678,2519,-1883,3907,10701,1633,1629
2171,-6043,-2619,2749,-2491,3037,11595,3110,4773
2219,3445,2291,4357,433,-3185,-11103,766,-1764
2219,2606,707,3373,-608,-666,-4647,594,-3372
2219,-1675,-1510,1751,-2090,2783,4257,1081,-4993
2219,-2268,-1967,2201,-1121,3922,3704,835,894
2219,-5125,-1781,2146,-1766,3368,3435,548,2062
2219,1875,2665,5190,2789,-1939,-11176,2546,-1622
2219,3120,3883,5755,3081,-5255,-17139,3421,-1144
2219,-3834,-3374,1498,-2770,5014,8286,1629,2901
2219,-5255,-2699,1481,-2521,4368,7693,2029,3386
2219,-2400,-2001,1004,-2857,3945,15375,1436,2234
2269,7763,4108,3298,431,-6514,-10587,8485,-1073
2269,7870,4160,3384,1868,-5826,-17213,7193,-1803
2269,6980,3324,2446,1792,-3775,-19494,3919,-2332
2269,-2935,-5964,-1564,-4002,11306,15382,1012,389
2269,223,-3757,-1089,-2569,8286,11888,5508,-2954
2269,-5676,-1986,745,-1819,4043,4610,-1138,1071
2269,-4171,-1894,964,-1680,3408,3626,-1087,1769
2269,-2471,3700,2854,834,-7060,-22848,-7105,-43
2269,-3679,3029,2003,-25,-4952,-14027,-4467,3416
2269,-6729,2920,2206,10,-4757,-9764,-2123,5991
2318,-3517,102,1847,-627,628,-2344,-2790,976
2318,-2782,-1839,-288,-2475,4865,9361,-2461,-402
2318,-4041,-91,972,-987,479,534,-1553,-1502
2318,11473,-91,-893,-4220,2469,8994,685,-3321
2318,5623,645,-769,-3800,1216,10022,-61,-1619
2318,2538,-1922,-2377,-5296,5227,15678,876,1252
2318,-274,-1911,-1890,-4386,4530,14867,-215,448
2318,-4937,-2199,493,-357,3742,-1248,-1694,1242
2318,-2429,-1892,479,277,3801,-5976,-4587,-105
2318,-401,-822,557,747,2588,-10599,-2865,-2115
2365,-6517,2604,4083,2819,-5844,-16956,-306,5906
2365,-5120,1413,3770,2951,-3097,-13162,-769,7253
2365,-1233,-1530,-279,-1831,3839,5759,-1607,-2234
2365,-872,-1392,-318,-1550,3919,6091,-678,-3715
