timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
949,-36,-2779,-1463,-2648,1385,13367,1150,-981
949,100,-1185,-905,-1643,890,6909,1042,-1680
949,-279,-1156,-866,-1335,1006,6688,902,-1369
949,-552,-944,-572,-789,882,5181,557,-701
949,2499,3021,1660,1628,-1809,-10642,-1125,-1054
949,2159,2849,1564,1486,-1885,-9767,-977,-144
997,471,-340,-267,-954,266,4351,690,-1177
997,93,2684,1575,2096,-1257,-9349,-575,-1264
997,626,-525,-441,-1589,-26,4969,823,-2098
997,2866,-1013,-610,-1803,300,6674,1898,-2592
997,103,-1069,-342,-1330,287,5302,1265,-916
997,-1976,-4448,-1313,-3948,1056,15957,1452,1438
997,-1476,-3424,-1098,-3062,890,13161,1243,1407
997,238,-739,-177,-829,413,4997,605,-973
997,-1020,-558,-275,-851,15,4522,626,-997
997,-838,115,130,-214,-253,1869,387,-1018
1045,539,2970,2615,2622,-1685,-12113,-1280,-860
1045,453,2572,2286,2125,-1482,-10417,-1150,-780
1045,522,2636,2469,2469,-1587,-11379,-1249,-298
1045,874,-1433,-487,-1507,669,9931,1010,-1604
1045,1469,-1183,-322,-961,733,8046,639,-656
1045,-82,-308,247,-717,208,4055,163,1221
1045,257,-18,288,-376,217,3207,164,951
1045,-5602,-2682,-228,-1881,908,10805,754,-827
1045,-1994,-1790,-364,-1753,548,8984,859,-1383
1045,-1753,-731,-10,-764,197,5202,551,-1639
1094,-530,1486,1301,389,-1129,-3834,-636,-1672
1094,-214,-714,5,-1555,192,6110,377,-2039
1094,277,765,886,603,-385,-769,-157,-1835
1094,1202,1975,2449,2269,-1017,-9360,-1526,83
1094,995,2826,3181,3363,-2094,-14966,-1781,-404
1094,-919,-1268,-254,-1518,759,9315,1186,-1442
1094,-1788,-676,19,-785,400,5496,614,-906
1094,-5334,-612,272,-1378,91,4200,496,-569
1094,-5567,-551,409,-798,280,3616,266,-80
1094,-4028,286,798,103,138,639,28,0
1142,-3692,2090,2017,2546,-632,-6056,-447,193
1142,-2448,2291,2137,2142,-1075,-8022,-868,807
1142,-400,-25,824,-429,-61,1677,-9,190
1142,3190,-795,268,-1241,944,6438,184,-3362
1142,4681,-548,527,-735,864,4989,22,-3079
1142,-2687,2284,2131,2952,-1292,-14875,-6378,1811
1142,-662,1970,2175,2898,-878,-13672,-3601,1516
1142,605,-1617,-632,-1919,1064,10571,1480,-2579
1142,2392,-1307,-421,-1551,778,8773,1492,-4438
1142,1196,-731,288,-305,706,4572,1078,-5048
1191,463,3876,2611,3167,-2196,-14955,-1289,-589
1191,699,2379,1963,1846,-1722,-9227,-811,-926
1191,584,2426,2094,2410,-1620,-9824,-907,-898
1191,2244,-2715,-1092,-3416,911,13709,1515,-1658
1191,3091,-1988,-839,-3053,392,10580,1353,-1764
1191,-1986,-1526,-402,-1238,684,7991,965,-2993
1191,-1470,-1496,-74,-906,955,7029,746,-2239
1191,-1886,2388,2072,1462,-1351,-9976,-1668,1399
